Start Date,End Date,TOWN,Super Petrol,Diesel,Kerosene
15/11/2022,14/12/2022,Rongo,178.62,163.83,147.8
15/11/2022,14/12/2022,Kaspokwony,178.59,163.8,147.75
15/11/2022,14/12/2022,Chwele,178.53,163.74,147.7
15/11/2022,14/12/2022,Kimilili,178.46,163.67,147.62
15/11/2022,14/12/2022,Nambale,178.36,163.57,147.54
15/11/2022,14/12/2022,SioPort,178.35,163.56,147.53
15/11/2022,14/12/2022,Port Bunyala,178.4,163.61,147.57
15/11/2022,14/12/2022,Funyula,178.22,163.43,147.4
15/11/2022,14/12/2022,Ogembo,178.53,163.74,147.7
15/11/2022,14/12/2022,Nyangusu,178.79,164,147.96
15/11/2022,14/12/2022,Sengera,178.72,163.92,147.88
15/11/2022,14/12/2022,Keumbu,178.44,163.64,147.61
15/11/2022,14/12/2022,Marani,178.14,163.35,147.31
15/11/2022,14/12/2022,Kerina,178.5,163.71,147.68
15/11/2022,14/12/2022,Ikonge,177.86,163.07,147.03
15/11/2022,14/12/2022,Nyansiongo,178.26,163.47,147.43
15/10/2022,14/11/2022,Mombasa,175.98,160.76,144.69
15/10/2022,14/11/2022,Kilifi,176.69,161.47,145.41
15/10/2022,14/11/2022,Likoni Mainland,176.34,161.11,145.05
15/10/2022,14/11/2022,Kwale,176.34,161.11,145.05
15/10/2022,14/11/2022,Malindi,176.9,161.67,145.61
15/10/2022,14/11/2022,Lungalunga,177.05,161.83,145.76
15/10/2022,14/11/2022,Voi,177.46,162.24,146.17
15/10/2022,14/11/2022,Taveta,178.86,163.64,147.58
15/10/2022,14/11/2022,Lamu,179.27,164.06,148
15/10/2022,14/11/2022,Hola,179.57,164.34,148.28
15/10/2022,14/11/2022,Mpeketoni,179.27,164.06,148
15/10/2022,14/11/2022,Minjila,178.25,163.02,146.96
15/10/2022,14/11/2022,Garsen,178.33,163.11,147.05
15/10/2022,14/11/2022,Samburu,176.28,161.06,145
15/10/2022,14/11/2022,Taru,176.46,161.24,145.18
15/10/2022,14/11/2022,Mwatate,177.79,162.57,146.51
15/10/2022,14/11/2022,Wundanji,177.96,162.74,146.68
15/10/2022,14/11/2022,Kaloleni,176.13,160.92,144.85
15/10/2022,14/11/2022,Marereni,177.56,162.34,146.27
15/10/2022,14/11/2022,Nairobi,178.3,163,146.94
15/10/2022,14/11/2022,Thika,178.31,163.01,146.94
15/10/2022,14/11/2022,Machakos,178.54,163.24,147.18
15/10/2022,14/11/2022,Kajiado,178.72,163.42,147.36
15/10/2022,14/11/2022,Makuyu,178.59,163.29,147.23
15/10/2022,14/11/2022,Muranga,178.82,163.52,147.46
15/10/2022,14/11/2022,Sagana,179.05,163.75,147.68
15/10/2022,14/11/2022,Embu,179.4,164.1,148.04
15/10/2022,14/11/2022,Kerugoya,179.33,164.03,147.97
15/10/2022,14/11/2022,Narok,179.69,164.4,148.33
15/10/2022,14/11/2022,Nyeri,179.67,164.37,148.31
15/10/2022,14/11/2022,Namanga,179.85,164.55,148.48
15/10/2022,14/11/2022,Kiganjo,179.64,164.34,148.28
15/10/2022,14/11/2022,Chuka,179.93,164.63,148.57
15/10/2022,14/11/2022,Kitui,179.84,164.54,148.47
15/10/2022,14/11/2022,Mwingi,180.22,164.93,148.86
15/10/2022,14/11/2022,Nanyuki,180.23,164.94,148.87
15/10/2022,14/11/2022,Nkubu,181.21,165.91,149.84
15/10/2022,14/11/2022,Mtito Andei,180.74,165.44,149.38
15/10/2022,14/11/2022,Meru,181.4,166.1,150.04
15/10/2022,14/11/2022,Isiolo,181.26,165.96,149.89
15/10/2022,14/11/2022,Maua,181.85,166.56,150.49
15/10/2022,14/11/2022,Garissa,182.47,167.17,151.11
15/10/2022,14/11/2022,Marsabit,186.15,170.85,154.79
15/10/2022,14/11/2022,Liboi,185.24,169.94,153.87
15/10/2022,14/11/2022,Moyale,187.74,172.44,156.37
15/10/2022,14/11/2022,Sololo,186.79,171.49,155.43
15/10/2022,14/11/2022,Habaswein,185.16,169.86,153.8
15/10/2022,14/11/2022,Dadaab,183.85,168.55,152.49
15/10/2022,14/11/2022,Tarbaj,187.42,172.12,156.04
15/10/2022,14/11/2022,Elwak,189.02,173.72,157.65
15/10/2022,14/11/2022,Wajir,187.57,172.27,156.21
15/10/2022,14/11/2022,Modogashe,185.3,170,153.94
15/10/2022,14/11/2022,Mandera,191.35,176.05,159.98
15/10/2022,14/11/2022,Matuu,179.2,163.9,147.84
15/10/2022,14/11/2022,Merti,183.65,168.35,152.29
15/10/2022,14/11/2022,Oldonyiro,180.67,165.36,149.29
15/10/2022,14/11/2022,Eldas,189.34,174.04,157.98
15/10/2022,14/11/2022,Bute,186.38,171.08,155.02
15/10/2022,14/11/2022,Hadado,184.97,169.67,153.6
15/10/2022,14/11/2022,Mai Mahiu,178.42,163.12,147.06
15/10/2022,14/11/2022,Doldo,181,165.7,149.63
15/10/2022,14/11/2022,Lamuria,180.12,164.82,148.75
15/10/2022,14/11/2022,Sipili,180.98,165.68,149.62
15/10/2022,14/11/2022,Marimanti,180.61,165.31,149.25
15/10/2022,14/11/2022,Mutuobare,179.95,164.65,148.58
15/10/2022,14/11/2022,North Horr,187.11,171.82,155.75
15/10/2022,14/11/2022,Maikona,185.73,170.43,154.37
15/10/2022,14/11/2022,Kalacha,186.27,170.97,154.91
15/10/2022,14/11/2022,Loyangalani,186.34,171.04,154.97
15/10/2022,14/11/2022,Turbi,186.14,170.84,154.78
15/10/2022,14/11/2022,Laisamis,183.36,168.06,151.98
15/10/2022,14/11/2022,Merille,183.05,167.75,151.69
15/10/2022,14/11/2022,Korr,184.3,169,152.93
15/10/2022,14/11/2022,Nakuru,177.62,162.83,146.79
15/10/2022,14/11/2022,Gilgil,177.58,162.79,146.76
15/10/2022,14/11/2022,Mogotio,177.57,162.78,146.74
15/10/2022,14/11/2022,Molo,177.65,162.86,146.83
15/10/2022,14/11/2022,Olenguruone,178.36,163.56,147.53
15/10/2022,14/11/2022,Londiani,177.88,163.09,147.05
15/10/2022,14/11/2022,Nyahururu,177.87,163.08,147.04
15/10/2022,14/11/2022,Archers Post,180.85,166.06,150.03
15/10/2022,14/11/2022,Lodosoit,181.95,167.16,151.13
15/10/2022,14/11/2022,Naivasha,177.95,163.15,147.11
15/10/2022,14/11/2022,Marigat,178.34,163.55,147.51
15/10/2022,14/11/2022,Kabarnet ,178.83,164.04,148.01
15/10/2022,14/11/2022,Maralal,179.92,165.13,149.1
15/10/2022,14/11/2022,Wamba,180.76,165.97,149.93
15/10/2022,14/11/2022,Rumuruti,178.41,163.62,147.58
15/10/2022,14/11/2022,Eldoret,178.5,163.72,147.67
15/10/2022,14/11/2022,Kiplombe,178.5,163.72,147.67
15/10/2022,14/11/2022,Iten,178.5,163.72,147.67
15/10/2022,14/11/2022,Naiberi,178.5,163.72,147.67
15/10/2022,14/11/2022,Kesses,178.5,163.72,147.67
15/10/2022,14/11/2022,Kapsabet,178.52,163.74,147.68
15/10/2022,14/11/2022,Webuye,178.93,164.15,148.1
15/10/2022,14/11/2022,Kitale,178.86,164.08,148.03
15/10/2022,14/11/2022,Kapenguria ,179.5,164.72,148.67
15/10/2022,14/11/2022,Bungoma,179.26,164.48,148.44
15/10/2022,14/11/2022,Moiben,178.52,163.74,147.68
15/10/2022,14/11/2022,Matunda,178.49,163.7,147.66
15/10/2022,14/11/2022,Burnt Forest,178.45,163.67,147.62
15/10/2022,14/11/2022,Tambach,178.54,163.76,147.71
15/10/2022,14/11/2022,Kapsowar,179,164.22,148.18
15/10/2022,14/11/2022,Chebara,178.89,164.1,148.06
15/10/2022,14/11/2022,Kimwarer,178.81,164.03,147.99
15/10/2022,14/11/2022,Timboroa,178.73,163.95,147.9
15/10/2022,14/11/2022,Nandi Hills,178.69,163.91,147.87
15/10/2022,14/11/2022,Kaiboi,178.55,163.77,147.73
15/10/2022,14/11/2022,Kiminini,179.05,164.27,148.21
15/10/2022,14/11/2022,Endebes,179.39,164.61,148.57
15/10/2022,14/11/2022,Saboti,179.07,164.29,148.25
15/10/2022,14/11/2022,Chepareria,179.71,164.93,148.87
15/10/2022,14/11/2022,Lomut,181.33,166.53,150.49
15/10/2022,14/11/2022,Burgich,180.12,165.34,149.29
15/10/2022,14/11/2022,Sigor,180.25,165.47,149.42
15/10/2022,14/11/2022,Lodwar,182.68,167.9,151.85
15/10/2022,14/11/2022,Kakuma,184.27,169.49,153.44
15/10/2022,14/11/2022,Lokichar,181.68,166.9,150.85
15/10/2022,14/11/2022,Kalokol,183.44,168.66,152.61
15/10/2022,14/11/2022,Lokori,182.05,167.27,151.22
15/10/2022,14/11/2022,Lokitaung,186.33,171.55,155.49
15/10/2022,14/11/2022,Kapedo,181.33,166.53,150.49
15/10/2022,14/11/2022,Malaba,179.66,164.88,148.84
15/10/2022,14/11/2022,Lokichogio,185.46,170.68,154.63
15/10/2022,14/11/2022,Ziwa,178.69,163.91,147.87
15/10/2022,14/11/2022,Soy,178.51,163.72,147.67
15/10/2022,14/11/2022,Moi's Bridge,178.57,163.78,147.74
15/10/2022,14/11/2022,Turbo,178.45,163.67,147.62
15/10/2022,14/11/2022,Kibish,186.56,171.77,155.73
15/10/2022,14/11/2022,Nakalale,185.39,170.6,154.55
15/10/2022,14/11/2022,Loima,181.8,167.02,150.97
15/10/2022,14/11/2022,Lokiriama,183.37,168.59,152.53
15/10/2022,14/11/2022,Kainuk,180.57,165.79,149.74
15/10/2022,14/11/2022,Kacheliba,179.9,165.12,149.07
15/10/2022,14/11/2022,Kiwawa,180.5,165.72,149.68
15/10/2022,14/11/2022,Ortum,180.09,165.31,149.26
15/10/2022,14/11/2022,Kachibora,178.89,164.1,148.06
15/10/2022,14/11/2022,Kwanza,179.6,164.82,148.78
15/10/2022,14/11/2022,Kaplamai,178.92,164.14,148.08
15/10/2022,14/11/2022,Eldama Ravine,179.33,164.55,148.51
15/10/2022,14/11/2022,Tenges,179.47,164.69,148.65
15/10/2022,14/11/2022,Barwessa,179.59,164.81,148.75
15/10/2022,14/11/2022,Kipsaraman,180.49,165.71,149.66
15/10/2022,14/11/2022,Loruk,180.36,165.58,149.53
15/10/2022,14/11/2022,Kabartonjo,179.33,164.55,148.51
15/10/2022,14/11/2022,Tindiret,179.39,164.61,148.57
15/10/2022,14/11/2022,O'lessos,178.57,163.78,147.74
15/10/2022,14/11/2022,Kobujoi,178.97,164.19,148.14
15/10/2022,14/11/2022,Serem,179.05,164.27,148.21
15/10/2022,14/11/2022,Kabiyet,178.51,163.72,147.67
15/10/2022,14/11/2022,Cheptulu,178.93,164.15,148.1
15/10/2022,14/11/2022,Songor,179.47,164.69,148.65
15/10/2022,14/11/2022,Kapcherop,179.11,164.33,148.28
15/10/2022,14/11/2022,Sambalat,179.79,165.01,148.97
15/10/2022,14/11/2022,Arror,179.45,164.67,148.61
15/10/2022,14/11/2022,Tot,179.65,164.87,148.82
15/10/2022,14/11/2022,Kaptarakwa,178.69,163.91,147.87
15/10/2022,14/11/2022,Kapese,181.65,166.86,150.82
15/10/2022,14/11/2022,Kalemngorok,181.03,166.25,150.21
15/10/2022,14/11/2022,Marich,180.02,165.24,149.19
15/10/2022,14/11/2022,Alale,180.5,165.72,149.68
15/10/2022,14/11/2022,Kunyao,180.17,165.39,149.34
15/10/2022,14/11/2022,Asilong,179.76,164.98,148.93
15/10/2022,14/11/2022,Orolwo,179.79,165.01,148.97
15/10/2022,14/11/2022,Sebit,179.74,164.96,148.92
15/10/2022,14/11/2022,Morpus,179.65,164.87,148.82
15/10/2022,14/11/2022,Chepkorniswo,179.53,164.75,148.71
15/10/2022,14/11/2022,Kaibichbich,179.49,164.7,148.66
15/10/2022,14/11/2022,Keringet,179.21,164.43,148.39
15/10/2022,14/11/2022,Kisumu,178.5,163.7,147.66
15/10/2022,14/11/2022,Sondu,178.59,163.8,147.77
15/10/2022,14/11/2022,Oyugis,179.08,164.29,148.25
15/10/2022,14/11/2022,Kakamega,178.54,163.75,147.72
15/10/2022,14/11/2022,Mumias,178.82,164.03,147.99
15/10/2022,14/11/2022,Bondo,178.7,163.91,147.88
15/10/2022,14/11/2022,Siaya,178.83,164.04,148
15/10/2022,14/11/2022,Kericho,179,164.21,148.17
15/10/2022,14/11/2022,Nyamira,179.07,164.28,148.24
15/10/2022,14/11/2022,Kisii,179.37,164.58,148.55
15/10/2022,14/11/2022,Sotik,179.21,164.42,148.38
15/10/2022,14/11/2022,Keroka,179.39,164.6,148.56
15/10/2022,14/11/2022,Busia,179.36,164.57,148.54
15/10/2022,14/11/2022,Homabay,179.31,164.52,148.48
15/10/2022,14/11/2022,Migori,180.17,165.37,149.34
15/10/2022,14/11/2022,Isebania,180.45,165.66,149.62
15/10/2022,14/11/2022,Bomet,179.61,164.82,148.78
15/10/2022,14/11/2022,Muhoroni,178.72,163.93,147.9
15/10/2022,14/11/2022,Mbita,179.3,164.5,148.47
15/10/2022,14/11/2022,Mbale,178.5,163.7,147.66
15/10/2022,14/11/2022,Etago,179.94,165.15,149.12
15/10/2022,14/11/2022,Magenche,180.05,165.26,149.22
15/10/2022,14/11/2022,Kilgoris,179.88,165.09,149.06
15/10/2022,14/11/2022,Malava,178.86,164.06,148.03
15/10/2022,14/11/2022,Lugari,179.25,164.45,148.42
15/10/2022,14/11/2022,Rodi Kopany,179.37,164.58,148.55
15/10/2022,14/11/2022,Ndhiwa,179.65,164.86,148.82
15/10/2022,14/11/2022,Rangwe,179.36,164.57,148.54
15/10/2022,14/11/2022,Sindo,179.37,164.58,148.55
15/10/2022,14/11/2022,Awasi,178.45,163.66,147.63
15/10/2022,14/11/2022,Ahero,178.5,163.7,147.66
15/10/2022,14/11/2022,Ugunja,178.93,164.13,148.1
15/10/2022,14/11/2022,Asembo,178.57,163.78,147.75
15/10/2022,14/11/2022,Usenge,179.06,164.26,148.22
15/10/2022,14/11/2022,Harambee,178.54,163.75,147.71
15/10/2022,14/11/2022,Muhuru Bay,180.31,165.52,149.48
15/10/2022,14/11/2022,Kehancha,180.54,165.75,149.71
15/10/2022,14/11/2022,Ntimaru,180.85,166.06,150.02
15/10/2022,14/11/2022,Rongo,179.62,164.83,148.8
15/10/2022,14/11/2022,Kaspokwony,179.59,164.8,148.75
15/10/2022,14/11/2022,Chwele,179.53,164.74,148.7
15/10/2022,14/11/2022,Kimilili,179.46,164.67,148.62
15/10/2022,14/11/2022,Nambale,179.36,164.57,148.54
15/10/2022,14/11/2022,SioPort,179.35,164.56,148.53
15/10/2022,14/11/2022,Port Bunyala,179.4,164.61,148.57
15/10/2022,14/11/2022,Funyula,179.22,164.43,148.4
15/10/2022,14/11/2022,Ogembo,179.53,164.74,148.7
15/10/2022,14/11/2022,Nyangusu,179.79,165,148.96
15/10/2022,14/11/2022,Sengera,179.72,164.92,148.88
15/10/2022,14/11/2022,Keumbu,179.44,164.64,148.61
15/10/2022,14/11/2022,Marani,179.14,164.35,148.31
15/10/2022,14/11/2022,Kerina,179.5,164.71,148.68
15/10/2022,14/11/2022,Ikonge,178.86,164.07,148.03
15/10/2022,14/11/2022,Nyansiongo,179.26,164.47,148.43
15/09/2022,14/10/2022,Mombasa,176.98,162.76,145.69
15/09/2022,14/10/2022,Kilifi,177.69,163.47,146.41
15/09/2022,14/10/2022,Likoni Mainland,177.34,163.11,146.05
15/09/2022,14/10/2022,Kwale,177.34,163.11,146.05
15/09/2022,14/10/2022,Malindi,177.9,163.67,146.61
15/09/2022,14/10/2022,Lungalunga,178.05,163.83,146.76
15/09/2022,14/10/2022,Voi,178.46,164.24,147.17
15/09/2022,14/10/2022,Taveta,179.86,165.64,148.58
15/09/2022,14/10/2022,Lamu,180.27,166.06,149
15/09/2022,14/10/2022,Hola,180.57,166.34,149.28
15/09/2022,14/10/2022,Mpeketoni,180.27,166.06,149
15/09/2022,14/10/2022,Minjila,179.25,165.02,147.96
15/09/2022,14/10/2022,Garsen,179.33,165.11,148.05
15/09/2022,14/10/2022,Samburu,177.28,163.06,146
15/09/2022,14/10/2022,Taru,177.46,163.24,146.18
15/09/2022,14/10/2022,Mwatate,178.79,164.57,147.51
15/09/2022,14/10/2022,Wundanji,178.96,164.74,147.68
15/09/2022,14/10/2022,Kaloleni,177.13,162.92,145.85
15/09/2022,14/10/2022,Marereni,178.56,164.34,147.27
15/09/2022,14/10/2022,Nairobi,179.3,165,147.94
15/09/2022,14/10/2022,Thika,179.31,165.01,147.94
15/09/2022,14/10/2022,Machakos,179.54,165.24,148.18
15/09/2022,14/10/2022,Kajiado,179.72,165.42,148.36
15/09/2022,14/10/2022,Makuyu,179.59,165.29,148.23
15/09/2022,14/10/2022,Muranga,179.82,165.52,148.46
15/09/2022,14/10/2022,Sagana,180.05,165.75,148.68
15/09/2022,14/10/2022,Embu,180.4,166.1,149.04
15/09/2022,14/10/2022,Kerugoya,180.33,166.03,148.97
15/09/2022,14/10/2022,Narok,180.69,166.4,149.33
15/09/2022,14/10/2022,Nyeri,180.67,166.37,149.31
15/09/2022,14/10/2022,Namanga,180.85,166.55,149.48
15/09/2022,14/10/2022,Kiganjo,180.64,166.34,149.28
15/09/2022,14/10/2022,Chuka,180.93,166.63,149.57
15/09/2022,14/10/2022,Kitui,180.84,166.54,149.47
15/09/2022,14/10/2022,Mwingi,181.22,166.93,149.86
15/09/2022,14/10/2022,Nanyuki,181.23,166.94,149.87
15/09/2022,14/10/2022,Nkubu,182.21,167.91,150.84
15/09/2022,14/10/2022,Mtito Andei,181.74,167.44,150.38
15/09/2022,14/10/2022,Meru,182.4,168.1,151.04
15/09/2022,14/10/2022,Isiolo,182.26,167.96,150.89
15/09/2022,14/10/2022,Maua,182.85,168.56,151.49
15/09/2022,14/10/2022,Garissa,183.47,169.17,152.11
15/09/2022,14/10/2022,Marsabit,187.15,172.85,155.79
15/09/2022,14/10/2022,Liboi,186.24,171.94,154.87
15/09/2022,14/10/2022,Moyale,188.74,174.44,157.37
15/09/2022,14/10/2022,Sololo,187.79,173.49,156.43
15/09/2022,14/10/2022,Habaswein,186.16,171.86,154.8
15/09/2022,14/10/2022,Dadaab,184.85,170.55,153.49
15/09/2022,14/10/2022,Tarbaj,188.42,174.12,157.04
15/09/2022,14/10/2022,Elwak,190.02,175.72,158.65
15/09/2022,14/10/2022,Wajir,188.57,174.27,157.21
15/09/2022,14/10/2022,Modogashe,186.3,172,154.94
15/09/2022,14/10/2022,Mandera,192.35,178.05,160.98
15/09/2022,14/10/2022,Matuu,180.2,165.9,148.84
15/09/2022,14/10/2022,Merti,184.65,170.35,153.29
15/09/2022,14/10/2022,Oldonyiro,181.67,167.36,150.29
15/09/2022,14/10/2022,Eldas,190.34,176.04,158.98
15/09/2022,14/10/2022,Bute,187.38,173.08,156.02
15/09/2022,14/10/2022,Hadado,185.97,171.67,154.6
15/09/2022,14/10/2022,Mai Mahiu,179.42,165.12,148.06
15/09/2022,14/10/2022,Doldo,182,167.7,150.63
15/09/2022,14/10/2022,Lamuria,181.12,166.82,149.75
15/09/2022,14/10/2022,Sipili,181.98,167.68,150.62
15/09/2022,14/10/2022,Marimanti,181.61,167.31,150.25
15/09/2022,14/10/2022,Mutuobare,180.95,166.65,149.58
15/09/2022,14/10/2022,North Horr,188.11,173.82,156.75
15/09/2022,14/10/2022,Maikona,186.73,172.43,155.37
15/09/2022,14/10/2022,Kalacha,187.27,172.97,155.91
15/09/2022,14/10/2022,Loyangalani,187.34,173.04,155.97
15/09/2022,14/10/2022,Turbi,187.14,172.84,155.78
15/09/2022,14/10/2022,Laisamis,184.36,170.06,152.98
15/09/2022,14/10/2022,Merille,184.05,169.75,152.69
15/09/2022,14/10/2022,Korr,185.3,171,153.93
15/09/2022,14/10/2022,Nakuru,178.62,164.83,147.79
15/09/2022,14/10/2022,Gilgil,178.58,164.79,147.76
15/09/2022,14/10/2022,Mogotio,178.57,164.78,147.74
15/09/2022,14/10/2022,Molo,178.65,164.86,147.83
15/09/2022,14/10/2022,Olenguruone,179.36,165.56,148.53
15/09/2022,14/10/2022,Londiani,178.88,165.09,148.05
15/09/2022,14/10/2022,Nyahururu,178.87,165.08,148.04
15/09/2022,14/10/2022,Archers Post,181.85,168.06,151.03
15/09/2022,14/10/2022,Lodosoit,182.95,169.16,152.13
15/09/2022,14/10/2022,Naivasha,178.95,165.15,148.11
15/09/2022,14/10/2022,Marigat,179.34,165.55,148.51
15/09/2022,14/10/2022,Kabarnet ,179.83,166.04,149.01
15/09/2022,14/10/2022,Maralal,180.92,167.13,150.1
15/09/2022,14/10/2022,Wamba,181.76,167.97,150.93
15/09/2022,14/10/2022,Rumuruti,179.41,165.62,148.58
15/09/2022,14/10/2022,Eldoret,179.5,165.72,148.67
15/09/2022,14/10/2022,Kiplombe,179.5,165.72,148.67
15/09/2022,14/10/2022,Iten,179.5,165.72,148.67
15/09/2022,14/10/2022,Naiberi,179.5,165.72,148.67
15/09/2022,14/10/2022,Kesses,179.5,165.72,148.67
15/09/2022,14/10/2022,Kapsabet,179.52,165.74,148.68
15/09/2022,14/10/2022,Webuye,179.93,166.15,149.1
15/09/2022,14/10/2022,Kitale,179.86,166.08,149.03
15/09/2022,14/10/2022,Kapenguria ,180.5,166.72,149.67
15/09/2022,14/10/2022,Bungoma,180.26,166.48,149.44
15/09/2022,14/10/2022,Moiben,179.52,165.74,148.68
15/09/2022,14/10/2022,Matunda,179.49,165.7,148.66
15/09/2022,14/10/2022,Burnt Forest,179.45,165.67,148.62
15/09/2022,14/10/2022,Tambach,179.54,165.76,148.71
15/09/2022,14/10/2022,Kapsowar,180,166.22,149.18
15/09/2022,14/10/2022,Chebara,179.89,166.1,149.06
15/09/2022,14/10/2022,Kimwarer,179.81,166.03,148.99
15/09/2022,14/10/2022,Timboroa,179.73,165.95,148.9
15/09/2022,14/10/2022,Nandi Hills,179.69,165.91,148.87
15/09/2022,14/10/2022,Kaiboi,179.55,165.77,148.73
15/09/2022,14/10/2022,Kiminini,180.05,166.27,149.21
15/09/2022,14/10/2022,Endebes,180.39,166.61,149.57
15/09/2022,14/10/2022,Saboti,180.07,166.29,149.25
15/09/2022,14/10/2022,Chepareria,180.71,166.93,149.87
15/09/2022,14/10/2022,Lomut,182.33,168.53,151.49
15/09/2022,14/10/2022,Burgich,181.12,167.34,150.29
15/09/2022,14/10/2022,Sigor,181.25,167.47,150.42
15/09/2022,14/10/2022,Lodwar,183.68,169.9,152.85
15/09/2022,14/10/2022,Kakuma,185.27,171.49,154.44
15/09/2022,14/10/2022,Lokichar,182.68,168.9,151.85
15/09/2022,14/10/2022,Kalokol,184.44,170.66,153.61
15/09/2022,14/10/2022,Lokori,183.05,169.27,152.22
15/09/2022,14/10/2022,Lokitaung,187.33,173.55,156.49
15/09/2022,14/10/2022,Kapedo,182.33,168.53,151.49
15/09/2022,14/10/2022,Malaba,180.66,166.88,149.84
15/09/2022,14/10/2022,Lokichogio,186.46,172.68,155.63
15/09/2022,14/10/2022,Ziwa,179.69,165.91,148.87
15/09/2022,14/10/2022,Soy,179.51,165.72,148.67
15/09/2022,14/10/2022,Moi's Bridge,179.57,165.78,148.74
15/09/2022,14/10/2022,Turbo,179.45,165.67,148.62
15/09/2022,14/10/2022,Kibish,187.56,173.77,156.73
15/09/2022,14/10/2022,Nakalale,186.39,172.6,155.55
15/09/2022,14/10/2022,Loima,182.8,169.02,151.97
15/09/2022,14/10/2022,Lokiriama,184.37,170.59,153.53
15/09/2022,14/10/2022,Kainuk,181.57,167.79,150.74
15/09/2022,14/10/2022,Kacheliba,180.9,167.12,150.07
15/09/2022,14/10/2022,Kiwawa,181.5,167.72,150.68
15/09/2022,14/10/2022,Ortum,181.09,167.31,150.26
15/09/2022,14/10/2022,Kachibora,179.89,166.1,149.06
15/09/2022,14/10/2022,Kwanza,180.6,166.82,149.78
15/09/2022,14/10/2022,Kaplamai,179.92,166.14,149.08
15/09/2022,14/10/2022,Eldama Ravine,180.33,166.55,149.51
15/09/2022,14/10/2022,Tenges,180.47,166.69,149.65
15/09/2022,14/10/2022,Barwessa,180.59,166.81,149.75
15/09/2022,14/10/2022,Kipsaraman,181.49,167.71,150.66
15/09/2022,14/10/2022,Loruk,181.36,167.58,150.53
15/09/2022,14/10/2022,Kabartonjo,180.33,166.55,149.51
15/09/2022,14/10/2022,Tindiret,180.39,166.61,149.57
15/09/2022,14/10/2022,O'lessos,179.57,165.78,148.74
15/09/2022,14/10/2022,Kobujoi,179.97,166.19,149.14
15/09/2022,14/10/2022,Serem,180.05,166.27,149.21
15/09/2022,14/10/2022,Kabiyet,179.51,165.72,148.67
15/09/2022,14/10/2022,Cheptulu,179.93,166.15,149.1
15/09/2022,14/10/2022,Songor,180.47,166.69,149.65
15/09/2022,14/10/2022,Kapcherop,180.11,166.33,149.28
15/09/2022,14/10/2022,Sambalat,180.79,167.01,149.97
15/09/2022,14/10/2022,Arror,180.45,166.67,149.61
15/09/2022,14/10/2022,Tot,180.65,166.87,149.82
15/09/2022,14/10/2022,Kaptarakwa,179.69,165.91,148.87
15/09/2022,14/10/2022,Kapese,182.65,168.86,151.82
15/09/2022,14/10/2022,Kalemngorok,182.03,168.25,151.21
15/09/2022,14/10/2022,Marich,181.02,167.24,150.19
15/09/2022,14/10/2022,Alale,181.5,167.72,150.68
15/09/2022,14/10/2022,Kunyao,181.17,167.39,150.34
15/09/2022,14/10/2022,Asilong,180.76,166.98,149.93
15/09/2022,14/10/2022,Orolwo,180.79,167.01,149.97
15/09/2022,14/10/2022,Sebit,180.74,166.96,149.92
15/09/2022,14/10/2022,Morpus,180.65,166.87,149.82
15/09/2022,14/10/2022,Chepkorniswo,180.53,166.75,149.71
15/09/2022,14/10/2022,Kaibichbich,180.49,166.7,149.66
15/09/2022,14/10/2022,Keringet,180.21,166.43,149.39
15/09/2022,14/10/2022,Kisumu,179.5,165.7,148.66
15/09/2022,14/10/2022,Sondu,179.59,165.8,148.77
15/09/2022,14/10/2022,Oyugis,180.08,166.29,149.25
15/09/2022,14/10/2022,Kakamega,179.54,165.75,148.72
15/09/2022,14/10/2022,Mumias,179.82,166.03,148.99
15/09/2022,14/10/2022,Bondo,179.7,165.91,148.88
15/09/2022,14/10/2022,Siaya,179.83,166.04,149
15/09/2022,14/10/2022,Kericho,180,166.21,149.17
15/09/2022,14/10/2022,Nyamira,180.07,166.28,149.24
15/09/2022,14/10/2022,Kisii,180.37,166.58,149.55
15/09/2022,14/10/2022,Sotik,180.21,166.42,149.38
15/09/2022,14/10/2022,Keroka,180.39,166.6,149.56
15/09/2022,14/10/2022,Busia,180.36,166.57,149.54
15/09/2022,14/10/2022,Homabay,180.31,166.52,149.48
15/09/2022,14/10/2022,Migori,181.17,167.37,150.34
15/09/2022,14/10/2022,Isebania,181.45,167.66,150.62
15/09/2022,14/10/2022,Bomet,180.61,166.82,149.78
15/09/2022,14/10/2022,Muhoroni,179.72,165.93,148.9
15/09/2022,14/10/2022,Mbita,180.3,166.5,149.47
15/09/2022,14/10/2022,Mbale,179.5,165.7,148.66
15/09/2022,14/10/2022,Etago,180.94,167.15,150.12
15/09/2022,14/10/2022,Magenche,181.05,167.26,150.22
15/09/2022,14/10/2022,Kilgoris,180.88,167.09,150.06
15/09/2022,14/10/2022,Malava,179.86,166.06,149.03
15/09/2022,14/10/2022,Lugari,180.25,166.45,149.42
15/09/2022,14/10/2022,Rodi Kopany,180.37,166.58,149.55
15/09/2022,14/10/2022,Ndhiwa,180.65,166.86,149.82
15/09/2022,14/10/2022,Rangwe,180.36,166.57,149.54
15/09/2022,14/10/2022,Sindo,180.37,166.58,149.55
15/09/2022,14/10/2022,Awasi,179.45,165.66,148.63
15/09/2022,14/10/2022,Ahero,179.5,165.7,148.66
15/09/2022,14/10/2022,Ugunja,179.93,166.13,149.1
15/09/2022,14/10/2022,Asembo,179.57,165.78,148.75
